Nummer;Navn;Svind;Energi, kJ;Energi, kcal;Nitrogen-til-protein faktor;Nitrogen, total;Protein, videnskabelig;Protein, deklaration;Kulhydrat, difference ;Kulhydrat, tilgængelig;Kulhydrat, deklaration;Tilsat sukker;Kostfibre;Fedt, total;FCF;Alkohol;Aske;Tørstof;Vand;A-vitamin;Retinol;D-vitamin;D3-vitamin;D2 ergocalciferol;25-hydroxy D3-vitamin;25-hydroxyergocalciferol;E-vitamin;alfa-tokoferol;gamma-tokoferol;delta-tokoferol;alfa-tokotrienol;K1-vitamin;B1-vitamin;thiamin;HET, hydroxyethylthiazole;B2-vitamin, riboflavin;Niacinækvivalent;Niacin;B6-vitamin;Pantothensyre;Biotin;Folat;Frit folat;B12-vitamin;C-vitamin;L-ascorbinsyre;L-dehydroascorbinsyre;Svovl, S;Chlorid, Cl;Natrium, Na;Kalium, K;Calcium, Ca;Magnesium, Mg;Fosfor, P;Jern, Fe;Kobber, Cu;Zink, Zn;Jod, I;Mangan, Mn;Chrom, Cr;Selen, Se;Molybdæn, Mo;Cobolt, Co;Nikkel, Ni;Fluor, F;Silicium, Si;Rubidium, Rb;Aluminium, Al;Bor, B;Brom, Br;Kviksølv, Hg;Arsen, As;Cadmium, Cd;Bly, Pb;Tin, Sn;L-mælkesyre;D-mælkesyre;Mælkesyre, total;Citronsyre;Oxalsyre;Æblesyre;Eddikesyre;Benzoesyre;Sorbinsyre;Propionsyre;Organiske syrer, tot.;Histamin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Serotonin;Fruktose;Galaktose;Glukose;Monosaccharider, total;Laktose;Maltose;Sakkarose;Disaccharider, total;Maltotriose;Raffinose;Andre sukkerarter;Sukkerarter, ialt;Sorbitol;Mannitol;Inositol;Maltitol;Sukkeralkoholer, total;Stivelse;IDF;SDFP;SDFS;Hexose;Pentose;Uronic Acid;Cellulose;Lignin;Crude fibre;Neutr.Det.Fibre (NDF);C4:0;C6:0;C8:0;C10:0;C12:0;C12:1,n-1;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;Andre mættede fedtsyrer;C14:1,n-5;C15:1;C16:1,n-7;C17:1,n-7;C18:1,n-9;C18:1,n-7;C20:1,n-9;C20:1,n-11;C22:1,n-9;C22:1,n-11;C24:1,n-9;Andre monoumættede fedtsyrer;C18:2,n-6;C18:2,conjugerede;C18:3,n-3 (ALA);C18:3,n-6;C18:4,n-3;C20:2,n-6;C22:2,n-6;C22:4,n-6;C22:5,n-6;C20:3,n-3;C20:4,n-3;C20:3,n-6;C20:4,n-6;C20:5,n-3 (EPA);C22:5,n-3;C22:6,n-3 (DHA);Andre polyumættede;C14:1,trans;C16:1,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,trans;Andre fedtsyrer;Sum mættede;Sum monoumættede;Sum polyumættede;Transfedtsyrer, total;Fedtsyrer, total;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Cholesterol;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Hydroxyprolin;Serin;beta-caroten;Massefylde
967;Kiks, Marie;0;1834;435;5,7;1,228;7;7,7;79,1;76,6;72,5;20;2,6;10,6;0,9;0;1,4;98,2;1,8;0;0;0;0;0;0;0;0,4;0,4;0;0;0,07;0;0,085;0;0;0,022;1,17;1,08;0,072;0;1,6;9,6;0;0;0;0;0;0;525;432;130;36,5;19,4;91;0,86;0,105;0,464;1,36;0,4;0;3,8;0;0;1,5;0;0;0;0;0;0;0;0;2,5;1,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,52;0;0,796;1,32;0,115;0,201;16,2;16,5;0;0;0;17,8;0;0;0;0;0;54,6;0;0;0;3,44;1,41;0,18;0,46;0;0;0;0;0;0;0;0;0;0;0,092;0;3,977;0;0,431;0;0;0;0;0;0;0;0;0;0;3,471;0,086;0;0,007;0;0;0;0;1,36;0;0,076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014;0;0;0,046;0;4,499;3,563;1,436;0,061;9,558;0,076;1,36;3;307;528;109;109;97;368;147;209;70;368;246;172;246;344;2520;295;835;0;393;0;0
1586;Kiks, rug;0;1873;446;5,7;1,064;6,1;6,7;75;68,8;63,7;0;6,1;14,9;0,874;0;1,9;97,8;2,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,29;0;0;0;0;0;0;0;0;0;0;0;786;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,253;0;0,358;0,611;0,733;0,565;10,7;12;0;0;0;12,6;0;0;0;0;0;51,2;0;0;0;0;0;0;0;0;0;0;0;0,016;0;0,039;0,064;0;0;0,255;0;5,54;0;0,642;0;0;0;0;0;0;0;0;0;0;4,48;0,132;0;0;0;0;0;0;1,558;0;0,095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,103;0;0;0,079;0;6,556;4,612;1,653;0,182;13,003;0,095;1,558;0;245;426;266;104;97;298;160;234;78;362;351;160;298;458;1390;298;553;0;298;0;0
741;Kikærter, tørrede, rå;0;1541;366;6,25;3,264;20,4;20,4;61,7;49,5;45,9;0;12,2;6,9;0,8;0;2,6;91,6;8,4;15,8;0;0;0;0;0;0;3,1;3,1;0;0;0;264;0,5;0;0;0,15;4,22;1,5;0,417;0;0;180;30;0;3;3;0;0;0;40;800;124;160;300;6,4;0,76;1;0,6;0;7,6;2;0;0;130;0;0;0;0;0;0;0;0;0,7;3,7;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,5;0;0;0;0;0;36,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,52;0;0;0;914;1530;1400;261;294;1180;588;783;163;914;1930;555;881;2380;3230;816;849;0;1040;190;0
573;Kinakål, pe-tsai, rå;19;71;17;6,25;0,201;1,3;1,3;3,2;2;2;0;1,2;0,2;0,8;0;0,6;5,2;94,8;60;0;0;0;0;0;0;0,12;0,12;0;0;0;0;0,04;0;0;0,05;0,608;0,4;0,141;0,105;0;96,2;42;0;26;26;0;0;0;9;238;30,4;13;40,2;0,31;0,021;0,11;0,3;0,19;1,2;0,293;0;0;1,75;0;0;0;0;0;0;0,23;0,45;0,97;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,82;0;1,06;1,88;0;0;0,04;0,04;0;0;0;1,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0,037;0;0,005;0;0;0;0;0;0;0;0;0,002;0;0,02;0;0;0;0;0;0;0;0,014;0;0,055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,042;0,022;0,07;0;0,133;0,055;0,014;0;70;72;74;7;14;36;24;40;12;56;70;22;72;91;302;36;26;0;40;720;0
368;Kinaradise, japanræddike, rå;21;69;17;6,25;0,096;0,6;0,6;4,2;2,6;2,6;0;1,6;0,1;0,92;0;0,6;5,5;94,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0;0,02;0,25;0,2;0,08;0,138;0;28;0;0;16,2;16,2;0;0;0;21;227;27;16;23;0,4;0,115;0,15;0;0,038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48;0;0;0;0;0;0,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0;0;0;0;0;0;0;0,026;0;0,004;0;0;0;0;0;0;0;0;0;0;0,016;0;0;0;0;0;0;0;0,016;0;0,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;0,016;0,045;0;0,092;0,029;0,016;0;26;31;30;6;5;20;11;25;3;28;35;11;19;41;113;19;15;0;18;0;0
1150;Kippers i olie, konserves;0;1033;249;6,25;3,28;20,5;20,5;0;0;0;0;0;18,5;0,925;0;2,4;41,4;58,6;15;15;6;6;0;0;0;1;1;0;0;0;0;0,04;0;0;0,2;3,83;0;0,35;0,9;4,5;2;0;10;0;0;0;0;0;500;360;50;35;325;0,8;0,1;0,7;60;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,113;0;0;58;951;1670;1870;623;220;787;689;886;230;1050;1210;590;1250;2100;3050;984;722;0;853;0;0
29;Kirsebær, rå;25;234;55;6,25;0,22;1,4;1,4;12,3;11;11,7;0;1,3;0,3;0,8;0;0,6;14,7;85,3;5,75;0;0;0;0;0;0;0,2;0,2;0;0;0;0;0,025;0;0;0,03;0,325;0,2;0,045;0,26;0,4;8;6;0;10;10;0;0;0;2;176;20,8;8;27,9;0,3;0,07;0,1;0,2;0,08;0,3;0,1;0;0;1,5;0;0;0;0;0;0;0,01;0,1;0,0456;0,487;0;0;0;0;0;0;0;0;0,8;0;0;0;0,01;0,03;0;0;0;0;0;0,003;5,4;0;6,1;11,5;0;0;0,2;0,2;0;0;0;11,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002;0;0,053;0;0,019;0;0;0;0;0;0;0;0;0,001;0;0,09;0;0;0;0;0;0;0;0,052;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,074;0,091;0,102;0;0,267;0,05;0,052;0;24;35;46;5;4;24;15;26;7;33;20;16;37;735;46;29;40;0;40;69;0
726;Kirsebær, syltede;0;610;144;6,25;0,16;1;1;35;34,4;34,4;31;0,6;0,1;0,8;0;0,2;36,3;63,7;4,17;0;0;0;0;0;0;0,04;0,04;0;0;0;0;0;0;0;0;0,0907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;19,4;0;0;0;0,7;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001;0;0,016;0;0,005;0;0;0;0;0;0;0;0;0;0;0,027;0;0;0;0;0;0;0;0,015;0;0,015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022;0,027;0,03;0;0,08;0,015;0,015;0;18;26;34;4;3;18;11;19;5;24;15;12;27;534;34;21;29;0;29;50;0
916;Kirsebærmarmelade;0;860;203;6,25;0,08;0,5;0,5;49,5;48,5;48,5;52;1;0,5;0,8;0;2,5;53;47;4,17;0;0;0;0;0;0;0,04;0,04;0;0;0;0;0;0;0;0,035;0,245;0,2;0,03;0;0;5;5;0;5;5;0;0;0;18;44;15;4;13;0,5;0,12;0,027;1,4;0,021;3;0,3;0;0;10;0;0;0;0;0;0;0,1;0;0,5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;0;0,081;0;0,027;0;0;0;0;0;0;0;0;0,002;0;0,136;0;0;0;0;0;0;0;0,077;0;0,074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,111;0,138;0,151;0;0,4;0,074;0,077;0;9;13;17;2;2;9;5;10;3;12;7;6;14;267;17;10;14;0;14;50;0
513;Kirsebærsaft, sur, koncentreret;0;248;59;6,25;0,08;0,5;0,5;13;13;13;0;0;0,5;0,7;0;0,2;14,2;85,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,245;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;0;0,071;0;0,024;0;0;0;0;0;0;0;0;0,001;0;0,119;0;0;0;0;0;0;0;0,068;0;0,065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,098;0,12;0,133;0;0,35;0,065;0,068;0;9;13;17;2;2;9;5;10;3;12;7;6;14;267;17;10;14;0;14;0;0
760;Kirsebærsaft, sød, koncentreret;0;724;171;6,25;0,08;0,5;0,5;41;41;41;40;0;0,5;0,7;0;0,2;42,2;57,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,245;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;0;0,071;0;0,024;0;0;0;0;0;0;0;0;0,001;0;0,119;0;0;0;0;0;0;0;0,068;0;0,065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,098;0,12;0,133;0;0,35;0,065;0,068;0;9;13;17;2;2;9;5;10;3;12;7;6;14;267;17;10;14;0;14;0;0
723;Kiwi, rå;23;263;62;6,25;0,154;1;1;14,1;11,7;11,7;0;2,4;0,8;0,8;0;0,7;16,5;83,5;3,11;0;0;0;0;0;0;0,31;0,31;0;0;0;0;0,006;0;0;0,025;0,551;0,341;0,121;0;0;42;0;0;63;63;0;0;0;2,75;270;31,7;13,2;32,8;0,27;0;0,295;1,4;0;0;0,3;0;0;3,2;0;0;0;0;0;0;0;0;0,0676;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;4,03;0;3,89;7,92;0;0;0,775;0,775;0;0;0;8,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,624;0;0;0;43;55;52;20;26;37;29;40;13;48;69;23;45;106;154;51;37;0;45;37,3;0
855;Kiwimarmelade;0;955;225;6,25;0,064;0,4;0,4;56;54,7;54,7;44;1,3;0,2;0,8;0;2,5;59,1;40,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0;0;0;7;12;16;2;0;7;4;7;3;10;7;5;20;16;24;8;7;0;9;0;0
948;Klipfisk, rå;25;421;99;6,25;3,92;24,3;24,3;0;0;0;0;0;0,2;0,695;0;18,2;42,7;57,3;0;0;0;0;0;0;0;0,5;0,5;0;0;0;0;0,08;0;0;0,09;5,72;2;0,2;0,34;0;0;0;0,85;0;0;0;0;0;2030;78;70;12;300;0,5;0,019;0,38;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001;0;0,027;0;0,007;0;0;0;0;0;0;0;0;0,002;0;0,011;0;0;0;0;0;0,001;0;0;0;0,003;0;0;0;0;0;0;0;0;0;0;0,024;0,003;0,052;0;0;0;0;0;0;0;0,007;0,035;0,014;0,083;0;0,139;0,082;0;82;1220;1800;2200;745;169;902;941;980;223;1290;1490;510;1450;2590;3450;1410;823;0;1060;0;0
474;Knude, rå;85;297;70;6,25;2,624;16,4;16,4;0;0;0;0;0;0,5;0,8;0;1,1;18;82;6;6;0,5;0,5;0;0;0;0,85;0,85;0;0;0;0;0,18;0;0;0,14;2,4;1,5;0;0;0;0;0;0;0;0;0;190;0;75;270;38;21;190;0,4;0,02;0,53;40;0,04;7,1;20;5;0,5;10;50;0,3;500;0,1;10;400;8,6;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009;0;0,191;0;0,044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,139;0;0;0,017;0;0;0;0;0;0;0;0;0;0;0;0;0;0,117;0;0;0;0;0;0;0;0,244;0,139;0,017;0;0,4;0,017;0;60;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0
683;Knudekål, glaskål, rå;54;106;25;6,25;0,272;1,7;1,7;6,2;2,6;2,6;0;3,6;0,1;0,7;0;1;9;91;2;0;0;0;0;0;0;0;0;0;0;0;0;0,05;0;0;0,02;0,568;0,4;0,15;0,165;0;16;0;0;48,1;48,1;0;0;0;20;350;24;19;46;0,4;0,129;0,03;0;0,139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,1;0;0;0;0;0;0;0;0;0;0,012;0;0,001;0;0;0;0;0;0;0;0;0;0;0,008;0;0;0;0;0;0;0;0,022;0;0,028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013;0,008;0,05;0;0,07;0,028;0,022;0;79;68;57;13;7;38;0;49;10;49;106;19;0;0;0;0;0;0;0;24;0
898;Knækbrød, fladbrød;0;1522;361;5,7;1,596;9,1;10;83,8;68;67,1;0;15,8;2,3;0,7;0;1,8;97;3;0;0;0;0;0;0;0;1,4;1,4;0;0;0;0;0,34;0;0;0,15;2,13;1,3;0,16;0;0;84;0;0;0;0;0;0;0;394;147;45;64,8;199;3,2;0;1,51;0;0;0;6,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,61;0;0;0;367;654;319;148;153;447;255;303;128;495;479;239;399;527;255;415;910;0;479;0;0
772;Knækbrød, hvede-, fint;0;1684;399;5,7;1,99;11,3;12,4;72;67,2;62,6;0;4,8;8,4;0,67;0;1,9;93,6;6,4;51,6;51;0;0;0;0;0;1,4;1,4;0;0;0;0;0,332;0;0;0,105;2,45;4,8;0,16;0;0;84;0;0;0;0;0;140;690;394;147;116;64,8;199;1,92;0,26;1,51;1,9;3,5;3,9;2,3;10;7;52,7;100;13;470;2,1;150;200;0;0;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0,4;0,6;0;0;1;1;0;0;0;1,6;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015;0;1,103;0;0,062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,671;3,553;0;0,224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,18;0,671;3,777;0;5,628;0,224;3,553;0;498;836;557;219;141;557;259;458;147;716;617;279;577;915;2570;517;1100;0;577;7;0
656;Knækbrød, hvede-, grahamstype;0;1565;371;5,7;2,281;13;14,3;70,6;61,1;59,8;0;9,5;6,2;0,72;0;3,2;93;7;51,6;51;0;0;0;0;0;1,4;1,4;0;0;0;0;0,3;0;0;0,3;2,81;3;0,293;0;0;111;0;0;0;0;0;140;0;484;480;87;104;430;5;0,31;2,2;19,7;3,5;3,9;15,3;10;7;25,6;100;13;470;2,1;150;200;0;0;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0,4;0,6;0;0;1;1;0;0;0;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012;0;0,877;0;0,049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,532;2,816;0;0,178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,938;0,532;2,994;0;4,464;0,178;2,816;0;570;958;639;251;162;639;297;525;169;821;707;319;661;1050;2940;593;1260;0;661;7;0
432;Knækbrød, rug-, fint;0;1455;345;5,7;1,877;10,7;11,7;78,2;63,7;56,4;0;14,5;2;0,94;0;2,5;93,4;6,6;0,833;0;0;0;0;0;0;0,35;0,35;0;0;0,35;0;0,34;0;0;0,23;2,28;1,1;0,265;0;0;110;0;0;0;0;0;140;0;443;476;80;95,5;380;3,8;0,37;2,58;2,3;3,6;7,1;6,6;20;6;25,1;100;15;480;2;140;300;0,5;0;2,1;9,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0,4;0,6;0;0;1;1;0;0;0;1,6;0;0;0;0;0;54,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011;0;0,346;0;0,011;0;0;0;0;0;0,021;0;0;0;0;0;0;0;0;0;0;0;0,346;0,999;0;0,147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,388;0,346;1,146;0;1,88;0,147;0,999;0;432;751;469;184;171;526;282;413;137;638;619;282;526;807;2460;526;976;0;526;10;0
375;Knækbrød, rug-, groft;0;1449;343;5,7;1,633;9,3;10,2;79,7;64,4;61;0;15,3;2;0,94;0;2,4;93,4;6,6;0,833;0;0;0;0;0;0;0,8;0,8;0;0;0;0;0,289;0;0;0,125;1,99;1,4;0,245;0;0;66,7;0;0;0;0;0;140;670;429;479;38;93,3;304;2,66;0,352;2,59;2,3;3,6;7,1;2,3;20;6;25,1;100;15;480;2;140;300;0,5;0;2,1;9,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0,4;0,6;0;0;1;1;0;0;0;1,6;0;0;0;0;0;59,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011;0;0,342;0;0,011;0;0;0;0;0;0,021;0;0;0;0;0;0;0;0;0;0;0;0,342;0,986;0;0,145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,384;0,342;1,131;0;1,856;0,145;0,986;0;376;653;408;160;149;457;245;359;119;555;539;245;457;702;2140;457;849;0;457;10;0
1221;Kogt oksebryst, pålæg;0;1141;275;6,25;3,36;19;19;0;0;0;0;0;22,1;0,94;0;3,4;44,5;55,5;42;42;0;0;0;0;0;0,9;0,9;0;0;0;0;0,032;0;0;0,138;8,98;5;0,32;0,47;0;6,86;4;1,4;0;0;0;0;0;571;130;4,82;17;267;2,04;0,088;3,1;1,2;0,011;4;6,5;0;0;0,7;0;0;0;0;0;0;0,05;0,53;0,9;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0,23;2,35;0,003;0,23;0,84;2,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002;0;0;0,439;0;3,791;0;2,157;0,01;0;0;0;0;0;0,177;0;7,25;0;5,406;0,258;0;0,022;0;0;0;0;0,335;0;0,088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32;0;0;0;0,519;6,398;13,113;0,424;0,32;20,774;0,088;0,335;78;1010;1580;1750;504;151;806;672;874;239;1080;1240;706;1210;1850;2960;1140;941;0;840;0;0
704;Kokosmel;0;2836;685;5,3;1,22;6,5;7,6;27;27;5,3;0;0;61,3;0,915;0;2;96,7;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0265;0;0;0;1,62;0,604;0,0859;0;8,45;20,6;0;0;0;0;0;0;0;18,5;710;11;100;184;2,75;0,76;1,45;0;2,35;5,86;6,9;18,5;0;145;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0,2;0;0;5,05;5,05;0;0;0;5,25;0;0;0;0;0;0;23,8;0,9;0;0;0;0;0;0;0;0;0;0,601;5,728;3,985;27,358;0;0;9,736;0;4,255;0;1,658;0;0;0;0;0;0;0;0;0;0;2,367;0;0;0;0;0;0;0;0,382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,323;2,367;0,382;0;56,072;0;0,382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88;Kokosnød, rå;47;1584;385;5,3;0,83;4,4;5,2;16,7;2,7;3,7;0;14;36,5;0,95;0;1,2;58,8;41,2;0;0;0;0;0;0;0;0,15;0,15;0;0;0;0,2;0,025;0;0;0,01;2,4;0,6;0,06;0,2;0,5;24;10;0;2;2;0;0;0;21;331;10,8;43;117;1,8;0,32;0,5;0,3;0,038;1,4;2;0;0;129;0;0;0;0;0;0;0;0;2,9;13,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;0;0;0;0;0;0;0;0;0;0;0;3,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,688;4,329;2,676;15,325;0;0;5,684;0;2,427;0;0,761;0;0;0;0;0;0;0;0;0;0;2,033;0;0;0;0;0;0;0;0,779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,888;2,033;0,779;0;34,7;0;0,779;0;199;349;183;91;83;232;141;174;108;282;681;108;232;457;971;232;191;0;249;0;0
